addr,name,owner,score,online,gps,sync,rewards_total,rewards_today,rewards_yesterday,rewards_24h,rewards_48h,rewards_7d,rewards_7d_prior,rewards_30d,rewards_30d_prior,rewards_90d,rewards_90d_prior,rewards_365d,rewards_365d_prior
11263UzYGYBaxJtov2erxxES493H77oNvNYgzBn5xGMmcAsA3j6F,best-silver-urchin,14PsnHUzL694tgGvvodmeG24tRZYWvw67c2v9ZSKHX8w9CmzvX2,0.0,online,-,97%,5348936289,0,0,0,0,0,0,82620039,388762400,1097099143,4168356668,5348936289,0
112gcqWUSFNkgnfEuupw4eNBzZNh2x2Rd2GLTsVWhfXTq9kPaGik,big-coconut-sawfish,13bvucZsErzVpY8nkv3g9PTm6k4VsjjYRhsbLvL9EJvthCTYyRZ,0.0,online,-,99%,46087577514,19798884,206630255,226429139,226429139,923647255,522283204,2831057165,3592569585,9966209824,36044545650,46087577514,0
11H9uLF4jyU8k27YeSwM5ckuiadYPiDVGnLA8SjA6DQzGy2yChL,big-paisley-boar,13cnty7uK9bDUKmCC5VPBf98Je63L3LkkXE8mShZBGsgeajdttu,0.0,online,-,99%,32959099463,0,241278338,241278338,777256641,2060807677,2639791322,11736306666,15662059011,32959099463,0,32959099463,0
112TQTefwycBytkGxcGiBLGbXrHzQehFrrC7DDk2XLDRNiuzwLTQ,big-rusty-cottonmouth,14F58GHtFg9U4QTHudEj6Cdi9Fs1apGYEzaZqfoiu5oDgdEG4rr,0.0,online,-,99%,856019764,0,45411144,45411144,60816197,136899515,134824394,746904495,80294307,856019764,0,856019764,0
112vGhukfpukLpByREUWVobRS5XDdVDNGQdSDY8Qxg8ubiv1ENgS,big-satin-ladybug,14jEhxoCpzp9JBpaKQmYRsVE7d5UK9n8vKfBomfXD47d4RzkAQm,0.0,online,-,99%,8688572105,74888314,922338569,997226883,1165313934,2732846697,1885720321,6936488108,1752083997,8688572105,0,8688572105,0
11nf7JGWHjMEzsgGLBheXEoFAfoVP6h1vcbQHfpsFZkNjnbMNqx,big-tan-lizard,13pBVCCZ3tAJ2Ect2ySyhFR5t7R2Z7yngLeCzfhkX9FALkfFohE,0.0,online,-,99%,4443997470,6168830,779307368,785476198,785476198,1160959802,177682376,3654799741,783959087,4443997470,0,4443997470,0
11BVFAwUWBLBPVtiqoRwjEojiH9ZHqsSEX4yDtofQFAniSJQ784,bitter-ebony-wren,13xFsGNpMGpcgvPQAnTFDaRgEFjfgMGRdzYuW8L8uqPDnTPRw5g,0.0,online,-,99%,52348141885,159954374,2265705269,2425659643,2425659643,7626531001,7718894163,36574738609,12670787484,52053907454,235153462,52348141885,0
11zycEWiwbt33yKc2EhTeEtGzkR7g8ZcVfCEXADp3kcxB7bMiFt,bitter-pearl-caribou,13hJBwxrfcR3RvSRpzg2V6HKdK8PicgXPhiBf74nyfeY3fxGQhZ,0.0,online,-,99%,39175179206,110006152,655338695,658952960,1310574242,2776670041,1273429198,4601892475,3211450698,13737378892,25421678206,39175179206,0
1123MFU6vMr25KvoptzipghfH5pmBswiW5Cs5akFpJdnLHC48z4i,bitter-pearl-donkey,14RhEs3bVE9WYryYjdBG3LksJVhd9Wp5fxPLRQeHebTrPKReeyE,0.0,online,-,99%,1143375127372,116378037,2134376178,2250754215,2250754215,4206869809,4944477715,17605824267,17162048,20609730084,62388829717,652655321322,488543149188
11zwnrgjHdKvxSRBXC7zdxsneDeKDKVooAHD86duVTL2CitvyX1,bitter-pistachio-panda,13eWt921wyUt5x5tg65GEX7CQmcyte3ryMMkj3rBXa1YehKi9Ro,0.0,online,-,99%,37968651265,379873520,1401408819,1781282339,3631205657,8295550227,6378535454,30423340478,7425127326,37968651265,0,37968651265,0
11H9UvnhaCcm64iCZU59YnPr7KrNHNqpxxhFrCnqdJGR5Xxg9ci,bitter-rose-rhino,14gERN8iyiNB7ttww3NfeicVYttjjLGuovYvUkPyUDNLFEAW2MR,0.0,online,-,99%,77544859542,165090195,698083625,863173820,2180249011,7090789477,4679909705,23644432054,5473367958,58390545249,18740216658,77544859542,0
118cEfP6vfB8KdReBkFWT9M8TkKthQGx42uGYHYHjoFWBHGipEw,bitter-wooden-otter,14F58GHtFg9U4QTHudEj6Cdi9Fs1apGYEzaZqfoiu5oDgdEG4rr,0.0,online,-,99%,477269753,0,4832963,4832963,10902085,44313570,91313827,466133454,5456250,477269753,0,477269753,0
112x28YY8gmQY3SfsYmSNKMq63WSaqwu2m1R2kHtVpo4bquPgB3,blunt-bamboo-hornet,13UdG6tL5usA4iSsJ9YT36u96dNrNqyLoMeG22w5C2LJ87NGaks,0.0,online,-,99%,50867030084,34157639,222639440,67637868,256797079,1024461814,578853305,5325919624,7149051456,28260494238,7269567254,50867030084,0
11Xk1QrKEY1JpoMSNhk9MaabCh4DrRENvNpUvZ2MMqM9t99nzU4,blunt-bronze-lark,13ze3JMZDGtPbfxigh4ZvfhLiJN4a6guspYXdeYiBSxA8sJzgoN,0.0,online,-,99%,3565200682,33525450,392338648,239534247,596151951,1534426248,455352542,3108922012,287147528,3565200682,0,3565200682,0
112nVsPZKphfTouPcypQRfHooaXATwZ6hc4FPP4iSaoXC5oZ4fo4,blunt-caramel-wombat,14jF6o775mdvRTiqeCfF8pgQ9imgEGiJYfb2wYCDUA3DD9a471f,0.0,online,-,99%,256324863179,203396506,1551375692,1754772198,2103099477,5936302279,3313874067,30704483522,41150605629,106586159299,74989844616,256324863179,0
1127B1NQYCX9WkMZtesVz7Jso8s5a3oSaBvyw1wNmnHNLL9MZ95,blunt-clay-puppy,14ncSHTRqN5jMhLoD7kSdANScJiwrSG3mRjmHV4wCXW79YMYpLj,0.0,online,-,99%,1433016831412,61355844,764124656,825480500,1503125244,3253563323,2424961595,15146407016,2314911968,29354798170,119444933930,779964782365,645575665669
11bxoqkpuaEDuE96aFhdQghxjy4jsm5KP1PWWBpJG5qysvuNybu,blunt-cornflower-barracuda,14jF6o775mdvRTiqeCfF8pgQ9imgEGiJYfb2wYCDUA3DD9a471f,0.0,online,-,99%,122134776064,146273015,1919129747,2065402762,2065402762,2611374778,3021063506,8987522071,28729422461,39144361895,82872410286,122134776064,0
11CKjkznPzyYMxwfWZX2gRP6qKRGy2XEUhEg6RXxG1soVRwk9eW,blunt-sepia-bat,145jsKfe81nXPTfZc85WhRkfa2UB2ese4cMHgpqYAQTdrEd9SgN,0.0,online,-,99%,375253996974,1684125594,2130123143,3814248737,3856110424,10608570612,12367529615,58114473793,52440013883,172368391865,120804425213,375253996974,0
11MipvAPMW1YaTrJwK4s1aefe5yiGrQPFeat78LVi44ZndMNVxh,blurry-misty-quail,13TNcwXgrnmPSCcWPsNQNxtsUyVtP2K46TwLB8XAAYDsFda1KQ5,0.0,online,-,99%,48097530589,81933891,1738937915,1820871806,2416037654,7945800320,6292057825,35428465979,11158693195,48097530589,0,48097530589,0
112g2TuSNCCpzJSTqCcxwxUj4qnZR7AK8NCST7MVmUbfXedwCDkg,bouncy-clear-alpaca,14F58GHtFg9U4QTHudEj6Cdi9Fs1apGYEzaZqfoiu5oDgdEG4rr,0.0,online,-,99%,17267000678,6548111,341583351,348131462,1275168226,2623086789,2674347659,15179332539,1180224317,17267000678,0,17267000678,0
11zttSoUp6FbTzkYKNmFFbHNjvmtPthaukkm1Q9gjhE1r7MV7vS,bouncy-flaxen-cod,14F58GHtFg9U4QTHudEj6Cdi9Fs1apGYEzaZqfoiu5oDgdEG4rr,0.0,online,-,99%,1950422443,49336745,945087210,994423955,994423955,999346736,40658161,1950422443,0,1950422443,0,1950422443,0
11RiDufWrvm1PtAUVJMLqaP8BaJBoREMzr41Fys8EH2qPGY8qHV,bouncy-mandarin-otter,138LNsr5EV3EzHXRQKon2nHCsHWkzsTzuAVtF9WTuyjmaZFGPZw,0.0,online,-,99%,44041515033,0,5896546,5896468,5896546,91495683,50611335,262528844,486692476,1985208082,42056306951,44041515033,0
11G4Zk4Euhid8cgYk46DjQDu77Xxx13G8npASmVhhFb1Mg31quZ,bouncy-misty-chimpanzee,13unZNYC2BuvWX7tdBpkbUTWhQUHhAzJaKPBT8yYXAxgdU5jkw2,0.0,online,-,99%,16191832783,0,17348065,17348065,17348065,111169887,13100530915,13541489468,23927311,16191832783,0,16191832783,0
11ubkPp4b71MFLEoas5MgECVjudL4P7a8EFuQMUceNYmNzTYaPj,bouncy-turquoise-cricket,14F58GHtFg9U4QTHudEj6Cdi9Fs1apGYEzaZqfoiu5oDgdEG4rr,0.0,online,-,99%,24115487310,6548111,777340557,783888668,2718608129,4483221126,3555914271,22471654994,1298691428,24115487310,0,24115487310,0
11hVVuDCgFquzvjB4EkXFvA985fZuPEqMQHXhaLrSRFCvPNmceT,boxy-coral-perch,12xsqcJzDmp9ohY6dJVi31SALHkeHRm83LiUakccqhD3BpiGYKG,0.0,online,-,99%,16664346746,30126331,14488368,44614699,161228932,316134672,142057076,15197775272,708307834,16603820591,15450196,16664346746,0
112EfLWhep52t84pbPKU2wCcJPLJrsGebCU2Sx9wtTKv63Nfzkuz,boxy-flint-rhino,12wkpWNRnr6x2k6Z1FdSiUdMr2X6yfU9Ly6TRgPWuRqdc8wKHzR,0.0,online,-,99%,14413369815,4346833,685833562,124620460,690180395,1202258474,1096141884,5248806763,8251564033,14413369815,0,14413369815,0
11PWZDXuZdDtQMiwK7dYp545cK4z3RSsCdCgp4VPL13aT3uCgwn,boxy-lavender-coyote,14fyR5oDPAM6ysibU5pXGuNDJLAgWdEgx7ppQsDteC6Hv7X8JfJ,0.0,online,-,99%,7060354125,0,31410137,31410137,44948985,91819901,113668431,6943007089,104857741,7060354125,0,7060354125,0
112QD1peFgFRZ2pfCXtWjAUkv1npVQrLzavjPQCDSQwmaMQWknV7,boxy-pine-meerkat,14ErMVK8bNyYwaWq6yKAeNGi9kaVhDt6LDsP1Z5YJGiniN4NB6S,0.0,online,-,99%,4877024409,31874553,280155419,312029972,463986795,825223497,945191829,3113393612,1654987489,4877024409,0,4877024409,0
11s5vtiZW9d33iEyyt39ieWh6XQDRo1cZJhN9YkbZa7DF39zmGC,brave-emerald-badger,13nRUcvqLfcq1s3Yy7J9mJfwBpZR5utkbZ5T9iWZXiHcpZ19fFd,0.0,online,-,99%,126677266083,46338362,521127677,567466039,1271693582,3278474288,2560161508,16189112086,21473104556,38706216394,44550395605,126677266083,0
112dDDJ8HCWR9qGC3jsm1UBBaVy2LgLu8Pryd4vNvHXhv8LL4gMW,brave-fleece-canary,13cxvd8mFDbyQVpLN2Dmk7r8cCRprbywUaw5XQ1e6uRviuTweVg,0.0,online,-,99%,624662578440,4020653,616966568,326467777,1044716140,2429745298,2629287505,10789341343,7828990165,39127125608,82778307446,624662578440,0
11pRMeYh11pCjnwUPNvmPYfuc6p72JWtUkDWajRdWvZHSyB66pi,brave-lime-opossum,13Ka2pN4dSBSV9o6DQVLFCzYRfHqtZszgDvm9kf4fUqnXdbk9fT,0.0,online,-,99%,437246465397,31303047,1312996925,824425913,1344299972,3656949032,369316554779,386702032676,27459383247,437246465397,0,437246465397,0
11tkf272pgSz2J4bn3Qh4exjFhfoT79C7ozysznxsfewe1sV9UV,breezy-cider-badger,12wkpWNRnr6x2k6Z1FdSiUdMr2X6yfU9Ly6TRgPWuRqdc8wKHzR,0.0,online,-,99%,32767119118,84617359,679868374,764485733,1087235167,2466199801,2811521482,12124619426,14695602671,31046315061,1680397553,32767119118,0
1128tHZEiy4oZLUxWUox575nuKjL39yQjvJCbug9GrSFas5hAYqS,breezy-currant-guppy,14fyR5oDPAM6ysibU5pXGuNDJLAgWdEgx7ppQsDteC6Hv7X8JfJ,0.0,online,-,99%,46864054110,0,50812395,10546159,50812395,271334234,680993747,7775019138,19931059571,46864054110,0,46864054110,0
112WDZj7CDEC6yxoFkFtS1AB8wSHznLKsRo1pfU8na26Vyq7X7Vq,breezy-fossilized-shetland,14F58GHtFg9U4QTHudEj6Cdi9Fs1apGYEzaZqfoiu5oDgdEG4rr,0.0,online,-,99%,14992428407,53360328,808632197,861992525,1320577585,3559431875,2977373877,14475102380,469996118,14992428407,0,14992428407,0
112iPnNuQsW9ZrNiUM9NVJiGGNZdxfchSoHKsBha2NATuWMJ6vQU,breezy-holographic-aardvark,13AjJif3s1kS9Uug8dBZtB8QdB2LngAerzGqc8bqaDDxcUcmSCC,0.0,online,-,99%,42208671824,0,39576926,39576926,69458336,137161679,356574049,1102686588,709403894,3994162074,38009632447,42208671824,0
112dERaFeBpt9TMKMoHkADU4M7ya8KAQvKgiSdgYjYypWbUoa1wi,breezy-myrtle-llama,13uJMKQYy2DVJWUvxKyJxAk3LbzczRFbLBcFtxQu6eFxCTk7dkc,0.0,online,-,99%,8368246185,0,34008501,12702726,34008501,97710724,90973508,474577970,587964149,3069914135,2432343202,8368246185,0
11253dDTK1P5tYFg4u4eDPoRShy7R95aBNApUeijNgPLeRfBM8At,breezy-sapphire-sardine,14qqNwp8mroW5mBsH6WSYvVsLbdLH4r8Y2Z4WfEobgbCSyxg3Fh,0.0,online,-,99%,38309652650,0,373674784,373674784,986341951,1708735404,8580891430,16049196748,12008033456,35283084535,2587315668,38309652650,0
119wADPbo93HQpVbx7EcRutd5sJPd3dWojgzKaNWmA4ZPLSieuh,breezy-vermilion-beetle,13cxvd8mFDbyQVpLN2Dmk7r8cCRprbywUaw5XQ1e6uRviuTweVg,0.0,online,-,99%,735667159673,27625267,959149789,986775056,1811034392,3229440393,2921123201,14372050639,18314590492,54842077050,71969558741,735667159673,0
11n2UQFyQdHbrK5QugiV6PxycxNZYWeCSrQZda2iyAxLSrWcU1s,brief-caramel-pheasant,13xFsGNpMGpcgvPQAnTFDaRgEFjfgMGRdzYuW8L8uqPDnTPRw5g,0.0,online,-,99%,111864020557,132471226,603205821,735677047,1173632840,2505735635,3536652017,14010737693,13923453396,33266969033,78565948312,111864020557,0
112nTEhdJKVYAKU1imAtJswSCeDWcF74wPTrAHhsprkkWQ4vcnnJ,brief-cream-dolphin,13KKpq6LHbUvMqe59zMEuXrtMZu9HpV6cWoBKNq3yEajyk4pUAv,0.0,online,-,99%,16479513345,16762725,353018194,136757113,682688583,1285970399,1640952419,7191568279,7495357594,16479513345,0,16479513345,0
1122mMEEun6XNDN8os3Sd1zBYJBEjZTfGX1CbusUGXEX9BZQJjvF,brief-lava-fox,13B82EjQeEXdggS7R9XFVY8Vy26D3msQQQzNNXk5c81zDhebP4c,0.0,online,-,99%,32059610526,0,364384003,364384003,841850142,1470715465,2138743709,9264904977,6703116371,32059610526,0,32059610526,0
11bLKyzaYmmSWCxpdTtiYMSkvEJ8Ehc79bYcwpii3cxc2k5ZHLk,brief-oily-deer,14cXQXuMrFymRteEsoCtjikEUqUNWkNHAydTAtjp2YHS8YSBrpT,0.0,online,-,99%,198802561469,6548111,34216653,40764764,40764764,128472971,198043694064,198667771186,114594778,198802561469,0,198802561469,0
112iYTNdmzsEzZDHGF6G1JugAvfdE7H8S81Ku2rpmxFu8Ghima4U,brief-velvet-cat,13NVHGUnKLSyAng38atyNLsxz8voCHmmvRkzmhjkXUzaENzgNr8,0.0,online,-,99%,38502519571,184628784,1871773421,2056402205,2651088110,9275405304,6064695750,32308674828,6134377740,38502519571,0,38502519571,0
11vyN2URoXFT1WCAA5tudBJgv2xsjx8p7W9CVosQVsxfHPNaKkc,bright-raisin-jay,13NVHGUnKLSyAng38atyNLsxz8voCHmmvRkzmhjkXUzaENzgNr8,0.0,online,-,99%,11448223601,3997684,643058838,389297774,953220450,3968857273,1828734684,9882327143,1393811322,11448223601,0,11448223601,0
11UtGYut9J1c9X5tgzADUULJjijC224JPgQDEuPeMZmwbRU5iv7,brilliant-violet-albatross,138LNsr5EV3EzHXRQKon2nHCsHWkzsTzuAVtF9WTuyjmaZFGPZw,0.0,online,-,99%,80953444378,76076577,126408628,202485205,515978946,1156679289,1321221079,7700709861,15484718509,47191294509,33710918343,80953444378,0
112Lw4w2zRGSwHBgfRBVSJXBywQjLAZh41Da8xwmfQYAKinA4Up4,brisk-chrome-barracuda,138LNsr5EV3EzHXRQKon2nHCsHWkzsTzuAVtF9WTuyjmaZFGPZw,0.0,online,-,99%,27017256754,0,234247986,234247986,417887004,822979777,1906997196,6111652272,6321142171,25721221296,1274165525,27017256754,0
1121Tspb3toUo63T4pmQuqce4w8HBgF4mS4iAD2s71zyQhKJXQYw,brisk-hickory-orca,13mgPa9mXDqUf98Y8VvJrKtKeWiPqzT8LczD9jqNpZ5ifp1DrC1,0.0,online,-,99%,403581446819,58387409,1500397982,1558785391,1558785391,4230231401,2844665711,24887769775,13542274885,60980003955,116746686480,403581446819,0
11C5CnU1MDfVEo73g6aZTA9XoGfzkPGV4nnwYcTzooZUTFK3DCF,brisk-marmalade-mandrill,14F58GHtFg9U4QTHudEj6Cdi9Fs1apGYEzaZqfoiu5oDgdEG4rr,0.0,online,-,99%,11461193537,114540258,773549566,888089824,1497921706,3129053546,2001869745,10702676225,610499776,11461193537,0,11461193537,0
11AHh2znwTUUoBM141sGVWZzmgsmB2aTSMRBgkVHYRWHFJfKFFq,broad-mango-ladybug,13ZXWXRSKoaoiR9LwsgKXd2xcR46XPT7QaTenKbpKM1MuF7VzQu,0.0,online,-,99%,46013853168,37010911,525985033,562995944,800582250,2058556394,1857882576,10639035682,9680484856,32331172289,8185951270,46013853168,0
11BWQgumdST4qY9YchvCR8UNzntMDjhCcdzFojqPRVt4vWvWuFN,bubbly-canvas-squirrel,131VkRsrWR1tKBYpu5LhCaYzrjaWzX7GK79CQMixzYV6kgLQ1J6,0.0,online,-,99%,40177728091,78999781,1247767461,1326767242,1326767242,3813569790,2900190473,8992948898,9241353529,29805017044,3327062064,40177728091,0
112qbdEioWY791m6PuRwpM2AD5GVK9RQKvfq5VQD99pJr6ey6Bt2,bumpy-carbon-eagle,14F58GHtFg9U4QTHudEj6Cdi9Fs1apGYEzaZqfoiu5oDgdEG4rr,0.0,online,-,99%,595532720,0,19067739,19067739,35617070,111699505,100265691,515585494,60544206,595532720,0,595532720,0
112hJyJ23vwSvNwKY6D32Ezw7bTHa4fEKSpfuGC6PXni7QtjS1TM,bumpy-daffodil-peacock,13AFr9TcFW3aByESbaC8cp619Nt51Hxu5FTVg8son4m3qrLMew1,0.0,online,-,99%,230456718713,103916454,2119818225,2223734679,2223734679,6679940545,9126214030,47397458124,64825634074,163838697820,59831525561,230456718713,0
11bcsYTEyZapvad8bq17mfPXRAJctQ2xStyBuVhkZn4aia8VSys,bumpy-dijon-shark,131VkRsrWR1tKBYpu5LhCaYzrjaWzX7GK79CQMixzYV6kgLQ1J6,0.0,online,-,99%,294308670398,306866709,2784145785,3091012494,3091012494,9908764636,11820173776,60179033004,60937677004,191513524846,98411035320,294308670398,0
11282Zet3Sr793jwjnzhPPxhs7B74GFeCA39mKvVwbidYVqqiM2M,bumpy-fern-anteater,13BXVfHSN425qBXZREjSmMJmjFXrpHQmNWhQavQ7YYjJrq7dk6j,0.0,online,-,99%,37478334340,0,372572469,372572469,536781419,1132075483,1012867534,5348130056,8149872219,15776904482,21701429858,37478334340,0
1125bRZso7FoiDoWziqYfokuR6KdYDpNXnpfWV18RBRguMMQ1FXN,calm-bronze-pelican,14jEhxoCpzp9JBpaKQmYRsVE7d5UK9n8vKfBomfXD47d4RzkAQm,0.0,online,-,99%,40007277296,132646489,2183389891,2316036380,2316036380,5491789028,3446485100,15294640392,3791874445,20293556281,18176646676,40007277296,0
112Pf989STHBAH7DecEzqsRtC52f1Xtxw8nvNkuMzDZUGHMxH6fg,calm-cerulean-yeti,14jF6o775mdvRTiqeCfF8pgQ9imgEGiJYfb2wYCDUA3DD9a471f,0.0,online,-,99%,421954369051,135279457,2042517636,2177797093,2177797093,5988495851,5471608655,30210316852,51082385214,130285001975,159539433856,421954369051,0
11BiNRyrns5WPc24icPz5qHn4RfyXLXgarFD2WaLQdv9ux2zhKq,calm-eggplant-pike,13NVHGUnKLSyAng38atyNLsxz8voCHmmvRkzmhjkXUzaENzgNr8,0.0,online,-,99%,17077181556,0,647706468,647706468,1392284835,3763217265,2145405246,13407399180,3373669614,17077181556,0,17077181556,0
11bhU3S7eERco6rj5QzP23UVbPiLw53zesUG5BNywr6ipoYwiLw,calm-rusty-mandrill,14F58GHtFg9U4QTHudEj6Cdi9Fs1apGYEzaZqfoiu5oDgdEG4rr,0.0,online,-,99%,574361177110,209862694,1969249758,2179112452,4448642674,6860727471,552667785671,573227166438,591123307,574361177110,0,574361177110,0
11SaRnmjttcq4ii6wxGyuM1T5nUECibH53nEuZYwbLhfxJ1DYGw,calm-saffron-aphid,13cxvd8mFDbyQVpLN2Dmk7r8cCRprbywUaw5XQ1e6uRviuTweVg,0.0,online,-,99%,750027931870,0,422799416,422799416,633519596,2660970802,2350585484,11726822268,11584885182,40923125206,112615248016,750027931870,0
11HKsEbGh9suoVE37edUFAWEe31d51Siwc3uvCAxS1hmwkDASur,careful-butter-chinchilla,138LNsr5EV3EzHXRQKon2nHCsHWkzsTzuAVtF9WTuyjmaZFGPZw,0.0,online,-,99%,7625983383,0,34778779,34778779,43760986,100489264,90276017,462642001,641684993,1827149900,5768760769,7625983383,0
11w8oqMZuCF89L95h5CXpQ9Cb3668GnbQCdgG7GM1xvc51HQPjL,careful-cyan-yeti,14S3rnEai9wFwsQdaXDopQGXHLYxsQuLmods3tExvLtsNaN5GPK,0.0,online,-,99%,220146771,0,31865205,31865205,31865205,103726288,105075990,220146771,0,220146771,0,220146771,0
11RS9aSdZV45H7mzM48br2gJjtMbHQtszfGoSWAb2aiZ5UNDQ8d,careful-hickory-starfish,14kXDKD1weScHMY3jriGG1r8UH7CtEHz5gmHxBAQzbPEcAyNQmD,0.0,online,-,99%,3767026504,0,85692196,85692196,204477118,581762669,630657986,3335291345,161016955,3767026504,0,3767026504,0
11833fUTAXEBB4xQfNJYoqTnSSL9pvdXA7t32iFRD83PLGK9jrk,careful-topaz-wolf,13xFsGNpMGpcgvPQAnTFDaRgEFjfgMGRdzYuW8L8uqPDnTPRw5g,0.0,online,-,99%,9960265740,0,101569324,101569324,203999825,753894903,1583677251,4234685153,62584140,9713593886,222798667,9960265740,0
11bJ4yFSSv3N5hN82k17Tig4c3VmgjJNA8Xv9VgZUixyXDSwMaV,careful-turquoise-sidewinder,14F58GHtFg9U4QTHudEj6Cdi9Fs1apGYEzaZqfoiu5oDgdEG4rr,0.0,online,-,99%,7385756556,33927987,336610356,370538343,370538343,1120156168,1712486391,7323386688,0,7385756556,0,7385756556,0
11Mk6ZzJQAooxN4j7qXQBbcBHqpDxgXhE4Z2tLKqwT4A5wZLsLb,cheerful-bamboo-loris,14ZvqzyLuqRkZPEzhzT8tQ8Qgk91ErdhFt8eYA4vDmv4oZbgf3u,0.0,online,-,99%,409446491324,193045667,3038321372,3231367039,3231367039,8003277464,6995231854,44723459698,67630531271,203427864481,204273533621,409446491324,0
112VJgW1Ts7oNYQU8KuGn2gLYTiTuwKX5b4oVH5JgAsiAaMXntC6,cheerful-candy-starfish,13cxvd8mFDbyQVpLN2Dmk7r8cCRprbywUaw5XQ1e6uRviuTweVg,0.0,online,-,99%,393599978524,130352391,1053796616,1184149007,1184149007,3774311722,2697072857,16088835781,27852642569,74767292439,73478394632,393599978524,0
11w9mjTBJUV5XNhBY7PJgKtKHMSyY1dUNberJaf4FRPh3D4X1Ry,cheerful-coconut-cyborg,13gpCDTzKyNCpjeSTUE8eT4ibfgcinCSrKJBY5y67rLukmFEkuE,0.0,online,-,99%,13572349257,315844556,7960504244,8276348800,8276348800,10531585098,2295599819,13572349257,0,13572349257,0,13572349257,0
112cAzsAHjQ6mp7hqAudn5ycfiquwMmUmWqp9ggG7jjhAJ1i5Bwt,cheerful-hazelnut-tadpole,14XAsr7KvoxuZqhbBKZbsw7p79mm62RFjjCFkFfDPW83TaQAuUU,0.0,online,-,99%,47320881031,127456161,1377665966,1505122127,1505122127,3861740052,2448695146,16624872511,19020307833,47320881031,0,47320881031,0
11242MvzJmo2UUc9iDa6anXKVYR8YXobKghtMjCERZpm45pmgt3g,cheerful-shadow-piranha,14Y6r3ErGq2jUGo56TtndZpAvnxdxXd6rxsQvaMNbDPtoJd9nrJ,0.0,online,-,99%,84062106060,4346833,333851683,338198516,681461185,999825160,710127302,5217200416,1170651772,12327524462,71491938264,84062106060,0
11AEiWktZsvpKJWtiXydyShhJoYCVuwn3kevE2Tkg17SmbsHiSC,cheerful-tiger-hare,14nowrHuKtVR5D99HBqbJuNNnbbQ6xGQzNCG7odVHLAessMV7yX,0.0,online,-,99%,6658743082,99387546,1692140807,1791528353,2441819625,4307279483,1736528737,6658743082,0,6658743082,0,6658743082,0
112LGhiLZKqk1yWCddichXySzh1AUFPpLBNC4knyqZz7svLYt4nb,cheery-brunette-sidewinder,132cxNBL8gKcxB4SpPbxr7B2y61jRNz5nMpmLntyQMDT273KxGw,0.0,online,-,98%,316106110390,0,0,0,0,0,150300448,5640538253,341577008,17194636966,31350128431,211877531867,103663736592
11TgZ9xEH3xTiGComkATMKfU66N6aaXFbYjJ9G9SUKoovQjpEG,cheery-carrot-orangutan,14TrAqKbynntDRFvRsFzY4RqKHM8nHi7uxyVEPjfLuBT5Gzm4ND,0.0,online,-,99%,3163027223,4020653,47424193,26101053,88265622,306826352,287917988,1253425619,1249004712,3163027223,0,3163027223,0
1129EhQifm3Ekhsrr7NH7ZBKNecf21fGs9QkDUw6FQ2pdJBPds8Z,cheery-cherry-cottonmouth,14rGqa7GDSNpRS3fEJZ2TPkbKtzxpNtPtY17pzhdeaGXWQS5z1R,0.0,online,-,99%,187335764061,4021636,31849874,35871510,35873387,143736968,272035427,810884552,5589908297,9079483562,89521483623,187335764061,0
114HtfVkdp8cwuMDxc4jUh2uEi9JXwZpXJ82BnzH46dZAC1yons,cheery-coconut-bison,13YrkGbLat3xDuoVUMajucWemVkbEC7MdhTXcY7Go3deA92rsKh,0.0,online,-,99%,607355666,6548111,4873794,11421905,17491027,82800015,106313227,486642239,97657916,607355666,0,607355666,0
112nPGz3zR7RQXqeHqQPPxEKiENnQQmNXbnyDm13BEa8YxSRuHRa,cheery-lavender-eel,145vs9JgbVQV1gUpfyHcvQmBGwDS44hgSJzk1aj69KqSyfEeD67,0.0,online,-,99%,379252083305,0,277329646,277329646,400208720,2714881888,4168824491,20362023157,27547277751,90672055371,128754170239,379252083305,0
1127KMxDXMVtG1jMGWn1sPbizSk2amtsdEaHL62faLx8KdozYneb,cheery-saffron-robin,13ZXWXRSKoaoiR9LwsgKXd2xcR46XPT7QaTenKbpKM1MuF7VzQu,0.0,online,-,99%,188012750417,5374215,1042321840,1047696055,1047696055,2306305603,3043005974,10921247757,17510289509,39618528037,68652281127,188012750417,0
11HhXZonK1sxhu6CEuXgqBfzjv2x7L2E81BFVZQjYHuE5pmiHMa,cheery-spruce-swan,14ZvqzyLuqRkZPEzhzT8tQ8Qgk91ErdhFt8eYA4vDmv4oZbgf3u,0.0,online,-,99%,902172488470,179487174,2734371051,2913858225,4044597421,9825680925,12267084682,62140394494,94815615939,236118956502,277200139135,902172488470,0
11YAJ45644tWc1g2o4tMCCWRchMKzNwNSUCYUUKoaHPbP4SnsYY,cheery-wool-cricket,14ZvqzyLuqRkZPEzhzT8tQ8Qgk91ErdhFt8eYA4vDmv4oZbgf3u,0.0,online,-,99%,483544097433,514218660,3977176834,4491395494,6620329016,18927774824,17484844185,93349675970,78973270893,260818387387,219867018711,483544097433,0
112fMFuYraBcaurLjRHyaV6eXkYoNufhCEnTHEUj9oVJqyjdNVun,cheesy-caramel-kestrel,14gTZSczfWt3pMctUKLhjqsJhBCq2Sp51byb7gx9Qw892Wa4Gwb,0.0,online,-,99%,35957691573,84556676,305611401,390168077,538240753,1484604201,1933416552,9349539522,14356158613,34407148364,1024670755,35957691573,0
